,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HOXA9,20161.95971,0.018318105,0.020866287,0.877880448,0.3800086,0.832874022
HOXB.AS1,0.148972673,0.136611311,0.657597728,0.207742979,0.835429657,0.999996842
HOXB.AS2,1.87084565,0.086036402,0.113264438,0.759606488,0.44748984,0.894161179
HOXB.AS3,0.530337126,-0.076839254,0.157255315,-0.488627386,0.625105521,0.999996842
HOXB.AS4,1.531362296,0.005423483,0.143731421,0.037733457,0.9699002,0.999996842
HOXB1,323.6705983,0.245787812,0.091765113,2.678445037,0.007396487,0.076295778
HOXB13,2428.849844,0.013794635,0.024705464,0.558363725,0.576596038,0.995586501
HOXB2,116.854477,0.694350975,0.130736816,5.311059254,1.09E-07,2.05E-05
HOXB3,2874.130547,0.017157937,0.025240966,0.679765475,0.496652971,0.935704369
HOXB4,2214.960448,0.001700358,0.062636883,0.027146276,0.978343065,0.999996842
HOXB5,3910.878318,0.034702217,0.029997548,1.156835141,0.247339722,0.67136439
HOXB6,4602.40222,-0.009514819,0.034577688,-0.275172211,0.783183935,0.999996842
HOXB7,0.101756395,-0.125678122,0.513819502,-0.244595858,0.806769371,0.999996842
HOXB8,71.88818019,-0.064128415,0.054461827,-1.177492905,0.238998828,0.659009388
HOXB9,0.596171567,-0.098970074,0.420580629,-0.235317718,0.813962144,0.999996842
HOXC.AS1,2.543189397,-0.192654073,0.084748299,-2.273250025,0.023011117,0.163201996
HOXC.AS2,43.85031542,0.221553663,0.066653469,3.323962981,0.00088748,0.01770283
HOXC.AS3,0.272743508,-0.141896371,0.286420276,-0.495413149,0.620308515,0.999996842
HOXC10,2.324593679,-0.104768683,0.093546796,-1.119960143,0.262730747,0.692076064
HOXC11,191.8932013,0.154938011,0.060865902,2.545563387,0.010910155,0.098020358
HOXC12,20387.83881,0.067464629,0.049486292,1.363299335,0.172788192,0.553254356
HOXC13,1764.374171,0.03044573,0.026714224,1.139682384,0.254418649,0.679884252
HOXC13.AS,373.422509,0.082585039,0.042945591,1.923015528,0.0544781,0.279923096
HOXC4,1537.982569,-0.116909517,0.055100284,-2.121758896,0.03385799,0.210543613
HOXC5,11.71997073,0.200767267,0.059230712,3.389580502,0.000699997,0.014975813
HOXC6,122.4286128,-0.0719228,0.069643385,-1.032729811,0.301730358,0.74469711
HOXC9,453.2455696,0.044437607,0.074160392,0.599209446,0.549033225,0.9769599
HOXD.AS2,1.104770591,0.050002866,0.133126696,0.3756036,0.707211614,0.999996842
HOXD1,52.6457276,0.273893214,0.350541543,0.781343095,0.43460073,0.88068937
HOXD10,392.3683674,0.037759763,0.026346664,1.433189534,0.15180368,0.513530095
HOXD11,1782.26289,0.017276547,0.024098985,0.716899386,0.473436181,0.916839644
HOXD12,26.1423327,0.106245375,0.049797041,2.13356804,0.032878157,0.206347324
HOXD13,2500.168026,-0.026530923,0.024833573,-1.068348988,0.285363118,0.72350768
HOXD3,110.8232627,-0.034296824,0.046286641,-0.740965938,0.458714093,0.905103983
HOXD4,558.8387085,0.105925468,0.051992966,2.037303812,0.041619606,0.239435416
HOXD8,3.40077374,0.276617681,0.092303458,2.996829001,0.002728037,0.038873557
HOXD9,26.82580244,-0.043689922,0.051982887,-0.840467388,0.400646379,0.852764948
HP,27.19130002,-0.405303056,0.10271174,-3.946024631,7.95E-05,0.002977217
HP1BP3,956.8224285,-0.02198545,0.023145285,-0.949888951,0.342168682,0.792536839
HPCA,5035.910238,-0.05627658,0.049881985,-1.128194485,0.259237792,0.686652406
HPCAL1,688.222984,-0.003714795,0.027020201,-0.137482122,0.890649723,0.999996842
HPCAL4,5508.865823,0.079613807,0.059351253,1.341400614,0.179790418,0.565767705
HPD,1891.651207,0.034866265,0.024018977,1.451613251,0.146609172,0.504659906
HPDL,0.066311238,-0.128504704,1.235777714,-0.103986908,0.917179738,0.999996842
HPF1,874.1630073,-0.058283018,0.028338959,-2.056639316,0.039720933,0.232395714
HPGD,5504.145345,0.126027603,0.042517154,2.964158954,0.003035115,0.041739393
HPGDS,264.6061756,0.176819297,0.371347165,0.476156313,0.63396302,0.999996842
HPN,1667.936807,-0.005423202,0.023434715,-0.231417448,0.816990511,0.999996842
HPN.AS1,0.356906107,-0.171963867,0.196265766,-0.876178616,0.38093294,0.83390655
HPR,5.616161772,0.048503546,0.062904475,0.771066693,0.440667402,0.886676962
HPRT1,889.9377688,0.011923919,0.02652701,0.449501069,0.653070237,0.999996842
HPRT1P1,3.266596771,0.057601121,0.179824058,0.320319324,0.748726276,0.999996842
HPRT1P2,0.417101484,0.159690206,0.197718598,0.807664061,0.419283998,0.867913903
HPRT1P3,0.126948794,-0.00132549,0.575536449,-0.002303051,0.998162433,0.999996842
HPS1,166.5523583,0.021170387,0.105203189,0.201233322,0.840516137,0.999996842
HPS3,1461.392574,0.062504824,0.038355923,1.629600326,0.103185996,0.413619543
HPS4,13171.74789,0.069113258,0.061253332,1.128318343,0.259185499,0.686652406
HPS5,769.0002253,0.011238168,0.055880698,0.201110023,0.840612545,0.999996842
HPSE,941.3941192,-0.11860626,0.090143351,-1.315751617,0.188257423,0.579424459
HPSE2,1.568596374,0.402251321,0.13512684,2.976842513,0.002912336,0.040569682
HPX,41.93387325,0.278073112,0.140316808,1.981751983,0.047507006,0.259046937
HPYR1,0.158784713,0.153560317,0.390261123,0.393480949,0.693964292,0.999996842
HR,9324.42298,-0.014865372,0.055624242,-0.267246276,0.789279548,0.999996842
HRAS,891.0540891,0.055772858,0.102022133,0.546674105,0.584602647,0.999996842
HRC,2282.774346,0.128034783,0.037401133,3.423286208,0.000618689,0.013628311
HRCT1,0.426892002,-0.257019047,0.247872578,-1.03689988,0.29978252,0.742579594
HRG,9620.226465,-0.376785587,0.149470547,-2.520801549,0.011708787,0.102983518
HRH1,0.128203345,-0.127153159,0.580244908,-0.219137052,0.826543289,0.999996842
HRH2,2101.941897,-0.000110634,0.046426236,-0.002383009,0.998098636,0.999996842
HRH3,4922.015579,0.041929705,0.031100611,1.348195538,0.1775955,0.56187714
HRH4,3169.538025,0.015313246,0.022230847,0.688828725,0.490931057,0.931046517
HRK,925.7247802,-0.002538471,0.025062806,-0.101284397,0.919324702,0.999996842
HRNR,128.1151129,-0.057469101,0.074860498,-0.767682594,0.44267578,0.889371259
HROB,9077.28241,0.004770282,0.060699858,0.078588031,0.937360308,0.999996842
HS1BP3,759.7167027,-0.013730128,0.05621015,-0.244264218,0.807026194,0.999996842
HS1BP3.IT1,5.13147236,-0.145270726,0.150997665,-0.962072664,0.336013105,0.78570877
HS2ST1,330.3115715,-0.030344383,0.035670291,-0.850690638,0.394941225,0.846600156
HS3ST1,971.8335597,0.117596666,0.068348726,1.720539249,0.085334466,0.367196886
HS3ST2,15529.48469,-0.019338086,0.028152751,-0.686898627,0.492146612,0.931974406
HS3ST3A1,3360.322352,-0.011174606,0.026561604,-0.420705247,0.67397033,0.999996842
HS3ST3B1,230.8392372,-0.043463862,0.032876225,-1.322045412,0.186153029,0.576194227
HS3ST4,307.8135447,-0.023432464,0.072624973,-0.322650221,0.746960155,0.999996842
HS3ST5,0.169007912,0.078579566,0.473181822,0.166066324,0.868104756,0.999996842
HS3ST6,3.249532992,-0.033031502,0.094394352,-0.349930921,0.726390541,0.999996842
HS6ST1,39.41764932,0.052676538,0.394470384,0.133537371,NA,NA
HS6ST1P1,0.061472246,0.044280076,0.947573355,0.046729971,0.962728443,0.999996842
HS6ST2,0.450645693,-0.176049612,0.428306018,-0.411036979,0.68104542,0.999996842
HS6ST2.AS1,4.715209569,-0.28063779,0.156114398,-1.797641942,0.072233767,0.332475054
HS6ST3,1225.206401,-0.02510107,0.027325105,-0.918608343,0.358300467,0.810762361
HSBP1,1.532906804,0.078688878,0.106824164,0.736620576,0.461353119,0.906899639
HSBP1L1,0.847746001,0.061299121,0.185456379,0.330531209,0.740998615,0.999996842
HSBP1P1,0.043293046,-0.041888072,1.047007936,-0.040007407,0.968087221,0.999996842
HSBP1P2,1070.187338,-0.002176107,0.028809392,-0.075534642,0.939789336,0.999996842
HSCB,3413.682673,-0.010406087,0.028672603,-0.362927871,0.716658766,0.999996842
HSD11B1,250.221874,0.203249856,0.063179839,3.217004951,0.001295364,0.023198423
HSD11B1.AS1,0.53043055,1.123325976,0.210144439,5.345494648,9.02E-08,1.81E-05
HSD11B1L,3619.777435,-0.062916645,0.057928217,-1.086113968,0.277428573,0.712288098
HSD11B2,0.100974601,-0.056535786,0.662940463,-0.085280336,0.932038524,0.999996842
HSD17B1,38.95994044,-0.031515025,0.052255859,-0.603090752,0.546448318,0.975296558
HSD17B10,6684.907992,0.121153222,0.035724183,3.39135038,0.000695491,0.014925097
HSD17B11,78239.29497,0.006631151,0.035795055,0.185253278,0.853030382,0.999996842
HSD17B12,320.1635082,-0.01099523,0.133575132,-0.082314947,0.934396269,0.999996842
HSD17B13,674.7051731,0.202076508,0.052336586,3.861094566,0.00011288,0.003899275
HSD17B14,5271.3426,0.095684581,0.048254876,1.982899725,0.047378631,0.258681288
HSD17B1P1,2842.457029,-0.08696092,0.035548844,-2.446237625,0.014435582,0.118127127
HSD17B2,3384.218576,-0.031975086,0.021548325,-1.483878019,0.137841284,0.48731021
HSD17B3,2349.892841,-0.007138069,0.050557392,-0.14118745,0.88772186,0.999996842
HSD17B3.AS1,2.096859445,0.11037312,0.097690063,1.129829551,0.258548053,0.685769426
HSD17B4,661.6553233,0.042324212,0.039653364,1.067354887,0.285811612,0.724213973
HSD17B6,2694.738607,0.075968045,0.07686007,0.988394173,0.32295964,0.769514516
HSD17B7,4840.751677,0.021844851,0.021353783,1.02299676,0.306309378,0.750645863
HSD17B7P1,1.615239669,0.355690168,0.162950574,2.182810158,0.029049793,0.189852809
HSD17B7P2,4605.354276,0.182674763,0.052361004,3.488755964,0.000485274,0.011446833
HSD17B8,1.13240075,0.526545148,0.254774498,2.066710567,0.038761435,0.228618566
HSD3B1,8.888771195,-0.021852668,0.060772891,-0.359579202,0.719161839,0.999996842
HSD3B2,1.36573514,0.055499935,0.117422683,0.47265089,0.636462269,0.999996842
HSD3B7,117.4561892,-0.052473137,0.058032834,-0.904197398,0.36589074,0.818402232
HSD3BP1,6227.625665,0.287563928,0.103402465,2.781016183,0.005418904,0.061524531
HSD3BP2,5.410343653,0.12501578,0.083509151,1.497030913,0.134385215,0.479762901
HSD3BP3,3.935618095,0.043886316,0.07320238,0.599520346,0.548825947,0.976944305
HSD3BP4,9.685126143,0.377340779,0.093702853,4.026993486,5.65E-05,0.002280529
HSD3BP5,322.5439547,0.361433167,0.095641964,3.779022857,0.000157445,0.005040258
HSDL1,131.4832611,0.469394791,0.111005325,4.228579048,2.35E-05,0.001191025
HSDL2,3.057094126,0.007722942,0.11864237,0.065094298,0.94809892,0.999996842
HSF1,31.65705683,-0.050440789,0.125966654,-0.400429699,0.688840053,0.999996842
HSF2,697.9118657,-0.005352175,0.028721966,-0.18634431,0.852174762,0.999996842
HSF2BP,1085.684068,0.212997532,0.096716651,2.202283981,0.027645255,0.184326306
HSF4,1570.522852,-0.042155981,0.036589083,-1.152146412,0.249260914,0.673754197
HSF5,15.00911485,-0.100275869,0.098504016,-1.017987625,0.308683837,0.75320856
HSFX1,88.82415061,0.001909324,0.065808793,0.029013202,0.976854061,0.999996842
HSFY1,6228.584537,-0.100437471,0.036587288,-2.745146664,0.006048386,0.06689006
HSFY1P1,1.621438073,0.132397885,0.172621028,0.766985843,0.443089933,0.889789966
HSFY2,5142.520628,-0.025634136,0.025711422,-0.996994108,0.31876737,0.764924098
HSFY3P,2.831371079,0.020931734,0.085760341,0.244072417,0.807174735,0.999996842
HSFY4P,12.79591768,0.039236086,0.054775606,0.716305824,0.473802531,0.916839644
HSFY5P,1.859857163,0.181188118,0.104939576,1.726594731,0.084240473,0.364398382
HSFY6P,0.025567331,-0.025536289,3.100614312,-0.00823588,0.993428793,0.999996842
HSFY7P,1.5451962,0.213717261,0.14764833,1.447474966,0.147763943,0.506027813
HSFY8P,12.75671458,0.127019085,0.050903095,2.495311643,0.012584655,0.10827821
HSH2D,4143.840885,-0.001052309,0.040790103,-0.025798157,0.979418332,0.999996842
HSP90AA1,567.2287243,0.091043993,0.050526818,1.801894438,0.071562015,0.330478252
HSP90AA2P,0.064968395,-0.022723152,0.603020407,-0.037682228,0.969941046,0.999996842
HSP90AA4P,1171.616328,-0.006056407,0.033831762,-0.179015414,0.857925599,0.999996842
HSP90AA5P,575.5296091,-0.005234897,0.025500856,-0.205283199,0.83735087,0.999996842
HSP90AA6P,1040.806387,0.364323896,0.471679627,0.77239693,NA,NA
HSP90AB1,18.07847883,0.041229298,0.05548539,0.743065848,0.457441815,0.903613662
HSP90AB2P,1.128725555,0.127986878,0.108027846,1.184758216,0.236113058,0.655134556
HSP90AB3P,1522.793397,0.09525117,0.05947938,1.601414994,0.109285034,0.427658578
HSP90AB6P,0.123539263,-0.054829957,0.57460294,-0.095422339,0.923979373,0.999996842
HSP90AB7P,2.510243109,-0.288925102,0.188849131,-1.529925503,0.12603517,0.464369464
HSP90B1,7.605323515,0.117919545,0.279831129,0.42139538,NA,NA
HSP90B2P,9.919442996,0.235726353,0.100033023,2.356485342,0.018448796,0.140141895
HSP90B3P,328.5549614,0.225147929,0.106617986,2.111725579,0.034709994,0.213479028
HSPA12A,84.09834721,0.01694489,0.067847682,0.249748981,0.802781477,0.999996842
HSPA12B,3076.371952,0.002512847,0.02626889,0.095658663,0.923791673,0.999996842
HSPA13,1744.217432,-0.074923274,0.040699725,-1.840879122,0.065639275,0.313215638
HSPA14,0.136047364,0.066401269,0.529305933,0.125449698,0.900167546,0.999996842
HSPA1A,2607.18829,-0.002172303,0.024719305,-0.08787879,0.929973014,0.999996842
HSPA1B,104.3362797,0.01757594,0.044505018,0.394920423,0.692901618,0.999996842
HSPA1L,111.3905588,-0.02709348,0.11732375,-0.2309292,0.817369805,0.999996842
HSPA2,983.0292064,0.093647957,0.077285538,1.21171385,0.225621936,0.640046387
HSPA4,1346.55947,0.116728436,0.053674446,2.174748801,0.029648946,0.192505046
HSPA4L,20.99835736,-0.220827443,0.108528104,-2.034748933,0.041876142,0.240181487
HSPA5,43908.08241,-0.053961144,0.030731609,-1.755884104,0.0791082,0.351348551
HSPA6,2.189298646,0.13560857,0.149691525,0.905920157,0.364978115,0.817500019
HSPA7,1.362312442,0.32088507,0.138966568,2.309081065,0.020939083,0.152911735
HSPA8,654.4307412,-0.224076156,0.100649169,-2.226309048,0.025993488,0.177130672
HSPA8P1,0.771844693,0.219102218,0.145623321,1.504581931,0.132431595,0.476441388
HSPA8P11,0.061105996,0.005125239,0.871268874,0.0058825,0.995306471,0.999996842
HSPA8P13,0.311105359,-0.04088757,0.167700916,-0.243812441,0.807376085,0.999996842
HSPA8P14,0.18172169,0.327816485,0.653849813,0.501363583,0.616115265,0.999996842
HSPA8P15,1.105830785,-0.081671909,0.109080144,-0.748733051,0.454018119,0.900124105
HSPA8P16,0.129068555,0.064738855,0.527706409,0.122679684,0.902360752,0.999996842
HSPA8P17,0.81598271,0.075846829,0.195010142,0.388937866,0.69732211,0.999996842
HSPA8P18,0.241799827,0.229828234,0.31704684,0.724903089,0.468511486,0.913351802
HSPA8P19,3.365598509,0.056509037,0.114502067,0.493519798,0.621645355,0.999996842
HSPA8P20,0.065438526,-0.046624097,1.109421483,-0.042025594,0.966478295,0.999996842
HSPA8P3,1.886321126,-0.05731515,0.117845448,-0.486358623,0.626712921,0.999996842
HSPA8P4,0.668701245,0.121607478,0.230894996,0.526678707,0.598416724,0.999996842
HSPA8P5,0.133472041,0.117472324,0.45211136,0.259830508,0.794994517,0.999996842
HSPA8P6,11.02799587,0.320900485,0.18267872,1.756638565,0.078979435,0.351042057
HSPA8P7,1.389167724,0.194126848,0.117852429,1.647202766,0.099516376,0.404616592
HSPA8P8,1.316325003,0.225013481,0.107512036,2.09291434,0.036356802,0.21988946
HSPA9,2753.587275,-0.12587498,0.038589255,-3.261917842,0.001106612,0.020764866
HSPB1,300.6686681,0.065340062,0.114862389,0.568855153,0.569454442,0.990539536
HSPB11,141.99579,0.341843934,0.077396838,4.416768747,1.00E-05,0.000643217
HSPB1P1,172.3555543,0.013732135,0.038326921,0.358289547,0.72012664,0.999996842
HSPB1P2,36.28016039,-0.042849773,0.069287705,-0.618432568,0.536290235,0.966622018
HSPB2,55.60784875,-0.063140494,0.079026895,-0.798974757,0.424305049,0.873028939
HSPB2.C11orf52,0.133197456,-0.10353801,0.536375626,-0.193032653,0.846933395,0.999996842
HSPB3,540.2052782,0.011218308,0.042613763,0.263255507,0.792353651,0.999996842
HSPB6,2077.612225,0.083699404,0.105949603,0.789992616,0.42953208,0.876873538
HSPB7,1734.066544,-0.02076313,0.031860911,-0.651680375,0.514607385,0.948971091
HSPB8,26.25137228,-0.003846375,0.323969904,-0.011872632,0.990527233,0.999996842
HSPB9,0.05883327,-0.085646383,1.266313048,-0.067634448,0.946076633,0.999996842
HSPBAP1,224.3297314,0.265995063,0.087179511,3.051118999,0.002279902,0.034442875
HSPBP1,5101.89911,-0.011077858,0.022798144,-0.485910517,0.627030612,0.999996842
HSPD1,4650.9468,0.616996201,0.128388507,4.80569651,1.54E-06,0.000157172
HSPD1P1,1.894618387,-0.050909571,0.096932455,-0.525206655,0.599439539,0.999996842
HSPD1P10,0.433135271,0.011783493,0.159960396,0.073665065,0.941276897,0.999996842
HSPD1P11,0.026034355,0.006460189,1.979195991,0.003264047,0.997395672,0.999996842
HSPD1P12,0.375451768,-0.121857595,0.219402136,-0.555407515,0.578615954,0.996465664
HSPD1P14,3.290012573,0.107353263,0.101239683,1.060387195,0.288968485,0.728159757
HSPD1P16,0.102825316,0.029372474,0.552665772,0.053146902,0.957614862,0.999996842
HSPD1P18,0.610858274,0.148827861,0.149945718,0.992544923,0.320931777,0.767540059
HSPD1P2,1.102762117,0.213738902,0.107539391,1.987540573,0.046862524,0.257008535
HSPD1P21,0.874052596,0.158226226,0.250433846,0.631808472,0.527512037,0.960356514
HSPD1P3,24.04803895,-0.094431973,0.089540383,-1.054629985,0.291594584,0.731350515
HSPD1P4,0.235514185,-0.061886307,0.237403439,-0.26067991,0.79433936,0.999996842
HSPD1P5,0.089642349,0.038406285,0.678930632,0.056568791,0.954888696,0.999996842
HSPD1P6,0.165547531,0.030723462,0.420951961,0.072985673,0.941817519,0.999996842
HSPD1P7,24.00659256,-0.04475082,0.072249448,-0.619393243,0.535657332,0.966477884
HSPD1P8,4.686297783,-0.114490107,0.100811406,-1.13568604,0.256087985,0.682306876
HSPD1P9,0.164446839,0.051067544,0.695839828,0.073389798,0.941495936,0.999996842
HSPE1,1649.016753,-0.041315963,0.022958363,-1.799604018,0.071923186,0.331447082
HSPE1.MOB4,0.085298241,0.098007902,0.890261362,0.110088909,0.912338864,0.999996842
HSPE1P1,14.30159733,0.81199229,0.138207599,5.875163863,4.22E-09,1.46E-06
HSPE1P11,1.923263403,-0.029058671,0.302156554,-0.09617091,0.923384834,0.999996842
HSPE1P12,0.679131565,0.173109039,0.121703706,1.422380997,0.154915677,0.520242692
HSPE1P13,0.17016458,-0.003316184,0.412239759,-0.00804431,0.993581638,0.999996842
HSPE1P16,2.616139464,0.202666587,0.16902982,1.198999014,0.230528329,0.646920652
HSPE1P18,0.324027646,0.15524134,0.204469372,0.759240067,0.447708962,0.894394531
HSPE1P19,0.044817995,0.0156759,1.638051918,0.009569843,0.992364486,0.999996842
HSPE1P2,6.361740992,0.062239495,0.091913565,0.677152448,0.498309235,0.936701931
HSPE1P20,0.044062563,-0.004529472,1.379896202,-0.003282473,0.99738097,0.999996842
HSPE1P21,0.538931762,0.099978596,0.151035958,0.661952279,0.508001805,0.944192645
HSPE1P22,0.337581692,0.102028226,0.17761985,0.574419052,0.565684264,0.988512397
HSPE1P23,1.497132057,0.13788307,0.373146371,0.369514703,0.711744116,0.999996842
HSPE1P24,6.305248894,-0.036337094,0.077165423,-0.47089865,0.637713112,0.999996842
HSPE1P25,239.0629199,-0.014274384,0.042352067,-0.337041032,0.736085969,0.999996842
HSPE1P26,0.132444199,-0.024902653,0.467887408,-0.053223602,0.95755375,0.999996842
HSPE1P27,0.211538572,-0.006367481,0.4265903,-0.014926456,0.988090853,0.999996842
HSPE1P28,4.686972969,0.172953269,0.142314482,1.215289314,0.224255766,0.637964648
HSPE1P3,2.911202695,0.118676414,0.283225911,0.419016796,0.675203857,0.999996842
HSPE1P5,0.638698995,-0.030985987,0.171144452,-0.181051658,0.856327029,0.999996842
HSPE1P6,5.860659518,0.100853571,0.073643322,1.36948698,0.170847102,0.549433738
HSPE1P8,0.151326749,0.060194599,0.437174267,0.137690169,0.890485289,0.999996842
HSPE1P9,0.94524938,-0.002584302,0.158178005,-0.016337933,0.986964796,0.999996842
HSPG2,2420.567145,-0.034966105,0.041895115,-0.834610552,0.403937019,0.855125136
HSPH1,837.2153185,0.005770973,0.02737913,0.210779989,0.833058954,0.999996842
HTATIP2,5.656646058,0.196884767,0.472590601,0.416607453,0.676965557,0.999996842
HTATSF1,5.188522491,0.285463138,0.150394125,1.898100332,0.057682866,0.289598973
HTATSF1P1,0.025894798,0.00162236,1.729096329,0.00093827,0.999251369,0.999996842
HTATSF1P2,0.171432731,0.132153604,0.47657582,0.277298173,0.781551163,0.999996842
HTD2,0.9856865,0.35889408,0.294775436,1.217516917,0.223407604,0.636561446
HTN1,2605.392605,0.034734674,0.041758559,0.831797715,0.405523134,0.856831533
